employee_id,first_name,last_name,department,salary,joining_date,age
480,John,Morris,IT,38112.58,26-10-2024,59
481,Jamie,Kelly,HR,57830.85,05-01-2024,29
482,David,Owens,Operations,91946.47,15-10-2023,41
483,Megan,Long,Operations,70813.55,21-09-2022,39
484,Jack,Valencia,HR,73865.98,08-07-2021,38
485,Michael,Mcdaniel,Operations,99530.75,21-11-2021,49
486,Maria,Barker,HR,81398.29,18-09-2024,49
487,Evelyn,Wright,Marketing,85107.82,13-08-2023,31
488,Derek,Hughes,IT,90247.4,25-02-2021,53
489,Angelica,Ward,IT,47227.88,07-10-2021,59
490,Victoria,Porter,IT,86330.52,31-07-2022,49
491,Gerald,Day,IT,98663.22,28-04-2020,57
492,Elijah,Best,Marketing,88831.19,27-07-2024,42
493,Joseph,Ibarra,Marketing,99953.4,19-07-2023,47
494,Gregory,Mason,Finance,31196.33,04-01-2024,60
495,Tyler,Robertson,IT,66930.61,20-05-2021,50
496,Samantha,Bailey,HR,51283.71,15-10-2021,52
497,Paige,Castillo,IT,84268.93,25-04-2024,38
498,Amanda,Powers,IT,70047.52,25-02-2024,32
499,Sonya,Wilson,Marketing,30145.3,11-01-2020,29
500,Catherine,Park,HR,52951.79,11-03-2022,41
501,Catherine,Martinez,Finance,68442.71,16-08-2024,59
502,Lawrence,Preston,HR,84044.46,09-09-2024,39
503,Tara,Robinson,HR,30792.28,10-03-2020,49
504,Carol,Hernandez,IT,70033.34,10-03-2020,50
505,Jasmine,Bishop,Operations,74589.67,08-02-2022,59
506,Anna,Wells,IT,46957.97,08-07-2022,31
507,Jennifer,Spears,IT,46705.82,09-05-2022,42
508,Billy,Baxter,Operations,45086.68,03-09-2021,59
509,Sara,Thomas,Marketing,45060.57,13-01-2024,52
510,Stephanie,Baxter,Operations,37941.67,22-02-2022,51
511,Kristina,Mckinney,HR,44169.9,15-10-2022,57
512,Hannah,Martin,Marketing,63376.81,16-04-2021,28
513,Rebecca,Osborne,HR,86670.89,12-06-2022,35
514,George,Cruz,Marketing,82612.73,03-09-2020,28
515,Christine,Alvarez,Operations,65622.5,23-03-2023,22
516,Heather,Mills,Finance,84551.53,03-12-2020,44
517,Angela,Gibson,HR,89505.61,01-02-2021,26
518,Laurie,Gallegos,IT,39792.4,24-02-2020,55
519,Lisa,Cantu,Operations,45061.68,02-08-2023,39
520,Debra,Reilly,Marketing,70260.17,16-07-2022,43
521,Brian,Strickland,IT,83685.71,17-06-2020,34
522,Heather,Hatfield,Marketing,62944.35,28-07-2023,31
523,Brian,Taylor,HR,95721.03,07-06-2023,22
524,Sheena,Wright,Finance,30338.25,04-10-2023,32
525,Reginald,Edwards,Operations,58072.08,09-04-2022,31
526,George,Harrington,Operations,37468.33,25-08-2021,39
527,Dustin,Bright,Marketing,38236.79,12-06-2024,44
528,Derek,Mcdaniel,Finance,53428.77,17-04-2022,25
529,Danny,Beck,Marketing,96881.22,18-05-2023,27
530,Kevin,Smith,Operations,76204.5,02-09-2023,51
531,David,Washington,IT,96016.86,29-08-2021,56
532,Courtney,Lawson,Finance,80647.04,07-12-2019,25
533,Aaron,Kelly,IT,65332.97,12-11-2024,57
534,Jacob,Lewis,Finance,30214.96,09-01-2023,33
535,Gina,Walton,IT,91418.92,06-07-2021,29
536,James,Griffin,Finance,65101.12,09-05-2022,34
537,John,Palmer,IT,98697.55,24-05-2020,34
538,Teresa,Lee,Finance,99901.22,24-06-2024,25
539,Kenneth,Johnson,HR,56104.19,30-08-2023,34
540,Heather,Allen,Operations,73967.56,17-04-2024,47
541,Molly,Wagner,Marketing,55119.72,26-01-2020,46
542,Isabella,Rogers,Marketing,35914.46,25-12-2019,52
543,Alex,Harris,IT,48140.31,06-10-2022,57
544,Joshua,Henderson,Marketing,89917.06,09-06-2021,55
545,Melody,Brown,Marketing,58562.86,18-12-2023,36
546,Luis,Turner,Operations,62586.18,05-05-2024,52
547,Crystal,Rodriguez,Marketing,65073.84,20-01-2024,24
548,Hunter,Jacobs,Marketing,50996.83,01-10-2021,57
549,Lisa,Riddle,Operations,63688.29,06-09-2024,28
550,Christine,Murphy,Finance,74669.79,31-03-2021,45
551,Courtney,White,HR,65017.28,10-09-2020,60
552,Christine,Brown,HR,75378.68,15-07-2021,46
553,Sandra,Jackson,Marketing,34414.64,04-10-2021,59
554,Mary,Roberts,IT,77312.7,21-05-2020,38
555,Sharon,Flores,IT,78550.15,17-11-2023,47
556,Elijah,Logan,Finance,90439.19,15-07-2024,23
557,Jessica,Lucas,Marketing,34301.96,08-11-2024,59
558,Tina,Carroll,Marketing,55741.23,10-05-2024,53
559,Kelli,Rivera,Marketing,58286.42,11-01-2021,34
560,Larry,Fry,Operations,74237.32,22-09-2022,54
561,Jason,Green,IT,47370.04,20-10-2022,58
562,Terri,Snyder,HR,62258.56,22-02-2024,27
563,Michelle,Burton,IT,48654.97,25-09-2022,28
564,Colton,Jones,Marketing,71534.86,09-11-2021,46
565,Sheila,Hood,Marketing,80821.37,15-01-2024,42
566,Jesus,Fletcher,Finance,39367.09,19-06-2021,41
567,Adam,Kirby,Operations,59382.16,24-12-2021,55
568,Kyle,Martin,HR,74321,08-11-2021,44
569,Maureen,Travis,HR,62790.59,24-05-2023,29
570,Mackenzie,Patel,Marketing,84535.01,09-11-2024,39
571,John,Sims,Operations,58879.99,10-11-2021,40
572,Taylor,Singh,Finance,74306.94,04-07-2024,31
573,Jacqueline,Ferguson,HR,31534.88,04-06-2020,35
574,Erin,Glass,Operations,69641.4,27-06-2020,35
575,Brooke,Taylor,Operations,50789.06,12-02-2020,50
576,Joshua,Jenkins,Finance,83882.18,28-02-2021,39
577,Dennis,Olsen,HR,47496.19,17-12-2020,41
578,Charles,Shepard,Finance,99176.2,07-06-2022,43
579,Kristen,Allen,Operations,79083.68,02-04-2024,59
580,Emily,Morris,Marketing,89566.33,12-04-2023,28
581,Heather,Roberts,Finance,67202.96,04-06-2024,23
582,Tyler,Scott,IT,77705.97,28-04-2022,54
583,Allen,Fowler,Operations,42055.46,20-05-2024,51
584,Diane,Grant,Marketing,81973.09,21-11-2022,47
585,Patrick,Parks,Finance,99113.63,03-09-2024,22
586,Jessica,Brewer,Operations,66854.89,01-02-2024,48
587,Juan,Cunningham,HR,46501.32,14-08-2021,34
588,Kayla,Ferrell,Finance,55658.83,14-10-2022,41
589,Lindsey,Meza,IT,54482.46,22-05-2020,28
590,Robert,Garcia,Finance,74270.65,20-11-2023,44
591,Lauren,Massey,Operations,73844.21,08-05-2023,57
592,Karen,Reyes,HR,49640.03,10-02-2022,28
593,Norma,Harris,IT,76404.92,12-11-2021,36
594,Michele,Estes,Marketing,39327.27,14-05-2021,47
595,Aaron,Ortiz,IT,82902.59,03-08-2022,50
596,Tom,Price,HR,72849.22,20-02-2021,54
597,Monica,West,HR,46845.21,24-11-2024,36
598,Jenna,Rice,IT,87815.96,18-09-2022,58
599,Edward,Williams,Operations,93870.71,11-03-2024,28
600,Edward,Williams,Operations,79559.77,09-03-2021,32
601,Andrew,Mata,Marketing,63296.82,30-08-2023,38
602,Juan,Butler,HR,47211.99,07-03-2020,42
603,David,Williams,Operations,84895.62,22-11-2020,27
604,Benjamin,Floyd,IT,62232.01,14-12-2022,27
605,Jennifer,Sanchez,Finance,89966.98,05-05-2023,49
606,Michael,Kennedy,IT,50105.46,11-10-2021,58
607,Ryan,Davidson,HR,78986.38,07-05-2022,38
608,Cassandra,Salinas,HR,44327.26,22-06-2022,59
609,Tim,Carroll,Marketing,53296.38,14-02-2020,36
610,Kimberly,Williams,IT,52193.81,09-04-2021,39
611,George,Long,Finance,51830.12,15-07-2021,37
612,Frances,Blair,Finance,50446.03,23-12-2021,50
613,Matthew,Bishop,Operations,64506.72,11-11-2023,47
614,Mackenzie,Chen,IT,78728.97,21-12-2020,60
615,David,Ryan,Marketing,42375.02,12-01-2023,37
616,Steven,Ramirez,Operations,81840.67,26-02-2022,39
617,Benjamin,Peters,Marketing,47999.53,02-10-2022,28
618,Michael,Davis,Operations,47246.41,27-02-2021,30
619,Robin,Bailey,Finance,62279.18,28-11-2022,22
620,Thomas,Day,HR,64166.2,22-07-2021,52
621,Jennifer,Anderson,Finance,65488.9,11-05-2023,42
622,Hunter,Burch,Operations,59321.22,18-03-2022,45
623,Andrew,Riley,IT,44245.78,29-07-2022,53
624,Colin,Ward,HR,81914.12,06-01-2022,31
625,Thomas,Hamilton,HR,38995.73,23-09-2022,25
626,Cody,Watson,Marketing,61109.2,28-02-2020,36
627,Charles,Cook,IT,64615.28,16-06-2022,58
628,Megan,Knight,Operations,68093.44,17-04-2024,59
629,Kenneth,Chan,IT,94957.2,12-05-2023,54
630,Stephen,Hoffman,Operations,39907.03,22-04-2023,48
631,Nicole,Howard,IT,39582.58,07-11-2021,41
632,April,Davis,Marketing,55585.77,07-05-2023,34
633,Brian,Parker,IT,35971.48,01-05-2022,59
634,Mary,Bennett,Operations,52426.82,31-10-2022,33
635,Martin,Day,Finance,63082.97,06-12-2022,45
636,Monica,Ballard,IT,86677.65,20-09-2022,29
637,Brandon,May,Marketing,82492.74,10-07-2020,58
638,Valerie,Arnold,Operations,43962.85,12-10-2020,22
639,Matthew,Mcdonald,IT,97416.22,02-09-2022,46
640,Wesley,Adams,HR,77005.51,30-10-2021,47
641,Edward,Smith,Finance,36400.78,28-11-2020,48
642,Sean,Mcdaniel,Operations,58413.05,27-08-2021,54
643,Robert,Thomas,IT,58460.91,12-01-2020,46
644,Rachel,Butler,Marketing,87780.78,09-02-2020,38
645,Lance,Rodriguez,Marketing,71754.65,28-12-2019,54
646,Amanda,Crawford,IT,62456.28,28-09-2024,59
647,Alexander,Simmons,Marketing,64771.12,08-10-2022,29
648,Lindsay,Marsh,Finance,85599.02,04-01-2022,38
649,Nicholas,Mcdonald,IT,45980.69,24-05-2021,42
650,Hayley,Jones,Marketing,54231.8,11-03-2021,26
651,Ryan,Lee,HR,31073.86,02-09-2020,60
652,David,Moss,Operations,64774.48,12-12-2023,54
653,Ryan,Smith,Operations,30118.59,20-03-2022,25
654,Jeremy,Fox,Finance,47327.58,10-03-2021,60
655,Tiffany,Ward,Marketing,63307.83,25-11-2023,57
656,Jillian,Perez,HR,48982.56,26-07-2022,51
657,Kristi,Ramirez,IT,71174.64,22-06-2020,26
658,Lisa,Odonnell,Finance,77699.82,30-04-2020,48
659,Kim,Clark,HR,90037.51,19-04-2022,53
660,Anthony,Kirby,IT,58580.65,22-07-2023,32
661,Brenda,Joseph,IT,98506.28,12-02-2023,46
662,Darlene,Hill,IT,37675.6,01-06-2020,24
663,Stacy,Smith,IT,64429.43,13-04-2023,24
664,Christopher,Ware,HR,94529.08,19-04-2021,46
665,Juan,Norton,IT,94725.44,24-05-2022,51
666,Tracy,Brooks,Finance,81753.81,13-03-2021,46
667,Donna,Thompson,Operations,95875.92,07-08-2024,36
668,Amy,Lawrence,Marketing,88468.66,20-06-2022,48
669,Daniel,Griffin,HR,91732.52,20-01-2023,25
670,Stacy,Schmidt,Marketing,98117.36,13-01-2023,48
671,Bradley,Hart,Operations,87771,05-07-2024,55
672,Joseph,Stanley,Operations,44484.92,24-11-2020,28
673,Jonathan,Fernandez,Operations,68122.58,02-02-2020,36
674,Victoria,Mosley,IT,92988.26,14-04-2024,29
675,Kelly,Carson,Operations,44725.53,29-07-2020,32
676,Matthew,Kelly,Marketing,83457.39,24-05-2024,32
677,Cory,Richard,HR,36959.54,12-05-2023,45
678,Dennis,Scott,Operations,38572.54,03-07-2020,33
679,Brandon,Higgins,HR,84931.69,16-09-2021,28
680,Julie,Rivers,Marketing,93011.58,29-07-2021,52
681,Javier,Ingram,HR,76310.64,01-08-2022,28
682,Mary,Rivera,Marketing,78199.3,12-05-2022,58
683,Aaron,Vega,Marketing,60504.18,22-11-2020,51
684,Nicole,Bates,Marketing,87419.13,12-10-2021,28
685,Daniel,Cooper,Marketing,37404.35,09-06-2023,35
686,Kelli,Jenkins,Operations,75346.53,28-05-2024,32
687,Laurie,Martinez,Marketing,73302.56,24-08-2020,37
688,Dawn,Cooke,Finance,87856.53,18-11-2021,27
689,Judy,Bolton,Operations,56434.83,21-08-2023,53
690,Daniel,Ramos,Marketing,78834.59,27-03-2021,22
691,Corey,Barton,IT,99969.69,17-07-2022,52
692,Olivia,Johnson,Operations,39895.64,04-03-2022,39
693,Jeffrey,Morgan,IT,43345.13,25-05-2020,34
694,Kimberly,Myers,Marketing,38732.13,25-11-2023,24
695,April,Matthews,Marketing,56676.22,24-07-2020,28
696,Kevin,Bishop,HR,52851.62,12-12-2023,54
697,Roberta,Cooper,Marketing,40646.03,16-11-2024,45
698,Eric,Cunningham,IT,79158.38,31-10-2024,47
699,Joshua,Salas,HR,80795.26,22-10-2021,31
700,Jeffrey,Lewis,HR,84782.51,29-06-2023,52
701,Angela,Murphy,Marketing,69066.09,25-11-2021,27
702,Daniel,Oconnor,IT,75259.22,15-08-2020,44
703,Connor,Lucas,Finance,73622.5,07-01-2024,53
704,Tyler,Thompson,IT,94686.42,21-09-2023,32
705,Joyce,Odom,Finance,85967.68,24-04-2024,24
706,Pamela,Smith,HR,79761.48,13-02-2023,49
707,Brian,Swanson,Finance,63079.08,31-01-2023,38
708,John,Bennett,HR,81386.6,13-03-2024,33
709,Eric,Bennett,IT,87258.95,05-07-2020,31
710,Andre,Miller,Operations,58595.76,07-09-2020,27
711,Adam,Ramsey,Marketing,55092.39,15-09-2021,51
712,Abigail,Garrett,Marketing,59596.29,18-05-2022,39
713,Ana,Shields,Finance,41767.13,21-10-2020,42
714,Jonathan,Lowe,Marketing,88143.03,20-01-2020,25
715,Morgan,Wilson,HR,54129.54,19-01-2022,34
716,Jesus,Luna,Operations,61862.8,14-08-2023,51
717,Timothy,Trujillo,IT,89841.64,24-12-2023,46
718,Daniel,Sharp,Operations,69636.3,25-04-2021,59
719,Melinda,Davidson,IT,82194.64,27-11-2022,37
720,Paul,Petty,Finance,79137.8,15-10-2024,53
721,Christopher,Brown,IT,92549.18,11-11-2023,39
722,Brian,Ramirez,HR,32398.69,15-04-2024,26
723,Kathryn,Thomas,Finance,60260.61,12-05-2022,37
724,Amy,Mcgee,Finance,59059.45,03-05-2021,29
725,Shannon,Goodman,IT,84410.58,24-12-2022,29
726,Angela,Mckinney,Finance,52970.93,14-04-2023,38
727,Connie,Luna,HR,64556,24-08-2024,24
728,Arthur,Lopez,IT,63982.23,25-11-2023,52
729,Susan,Sherman,HR,71296.04,29-08-2023,47
730,Mark,Davis,Operations,64203.03,23-04-2024,46
731,Derrick,Rodriguez,HR,45737.44,16-11-2024,55
732,Carl,Smith,IT,44229.15,01-11-2021,60
733,Meredith,Nelson,Finance,38683.07,11-11-2024,41
734,Kevin,Noble,Operations,73611.63,07-12-2020,31
735,Adrian,Schmidt,HR,60648.05,18-01-2022,38
736,Linda,Knox,HR,38242.09,13-11-2023,31
737,Craig,Kaufman,Finance,36781.49,29-04-2023,57
738,Michele,Doyle,IT,70852.1,30-10-2023,31
739,Julie,Burke,IT,92467.83,06-11-2022,35
740,Randall,Garcia,HR,67728.42,19-04-2023,34
741,Nathan,Hess,Operations,56926.81,14-07-2022,57
742,Patricia,Kirk,IT,40540.07,29-12-2019,43
743,Luke,Lawrence,IT,41702.77,27-07-2022,49
744,Brian,Mcclure,IT,76542.09,05-12-2020,50
745,Carrie,Brooks,Operations,39718.65,07-02-2024,28
746,Brittany,Warren,IT,95509.49,07-12-2022,54
747,Chase,Harris,HR,38838.34,27-10-2022,42
748,Laura,Baker,Marketing,62128.48,16-11-2021,27
749,Travis,Williams,IT,37122.94,13-09-2023,50
750,Elizabeth,Perry,IT,64384.67,11-07-2024,36
751,Christopher,Rodriguez,Finance,83571.55,10-05-2022,39
752,Jon,Rogers,Operations,63194.09,02-07-2020,50
753,Lisa,Garcia,HR,83345.27,09-02-2021,41
754,Daniel,Parks,HR,44927.18,17-05-2020,57
755,Rose,Curtis,Marketing,66135.47,16-12-2022,40
756,Jacob,Lopez,Finance,39413.98,03-04-2020,23
757,Jimmy,Gibson,Operations,90850.73,27-03-2024,42
758,Susan,Williams,Marketing,48365.88,09-02-2022,28
759,Daniel,Myers,Operations,40077.35,14-04-2024,57
760,Laura,Lopez,Marketing,63664.92,20-12-2019,38
761,Danny,Lin,Operations,73773.58,17-09-2022,54
762,Daniel,Bailey,Marketing,86601.18,27-10-2024,36
763,Christopher,Clarke,Operations,96631.59,17-05-2024,48
764,Emily,Mueller,Finance,31557.69,31-10-2024,26
765,Nathan,Fitzgerald,Operations,82885.91,26-07-2021,46
766,Jesse,Snyder,Finance,76959.56,14-01-2021,29
767,Karen,Garcia,Marketing,54060.66,20-07-2024,29
768,Edward,Flores,IT,76601.14,24-07-2022,43
769,Michelle,Singh,IT,78684.07,20-02-2022,38
770,Michael,Goodwin,Marketing,80961.56,10-04-2023,58
771,Adam,Horton,IT,72441.89,05-04-2022,22
772,Charles,Bass,Finance,81964,04-11-2022,25
773,Ricardo,Young,HR,92354.5,18-09-2020,34
774,Sharon,Cummings,HR,65472.46,03-04-2024,44
775,Jennifer,Davenport,HR,72728.64,06-11-2021,44
776,David,Carroll,Finance,64242.48,30-05-2024,43
777,Lisa,Thompson,Marketing,35621.71,15-09-2022,26
778,Kristin,Ramirez,HR,39972.32,14-02-2022,54
779,Kimberly,Myers,Operations,57472.6,11-02-2020,30
780,Dan,Thompson,Operations,64379.07,08-05-2024,37
781,William,Miller,HR,58016.84,13-03-2023,23
782,Antonio,Schultz,Marketing,95804.28,28-02-2022,32
783,Blake,Blankenship,Marketing,93881.72,04-07-2021,29
784,Bridget,Golden,Marketing,53690.94,01-07-2021,28
785,Jeffrey,Willis,HR,96006.22,18-07-2020,22
786,Patricia,Boyd,Operations,36452.01,20-09-2024,58
787,James,Farley,Finance,58887.73,29-01-2023,51
788,Peggy,Martin,IT,51377.83,12-09-2021,33
789,Alexander,Rose,IT,87962.04,03-10-2020,50
790,Jade,Wilson,IT,87170.29,16-07-2020,47
791,Justin,Hamilton,Finance,53375.31,18-04-2020,28
792,Amanda,Ramirez,HR,90385.44,13-01-2022,48
793,Laura,Cunningham,Operations,76845.17,26-03-2022,42
794,Brittany,Wong,Operations,48036.71,02-05-2023,56
795,Mason,Rodriguez,Marketing,83383.19,10-02-2021,40
796,Jonathan,Ross,IT,69020.7,08-07-2024,27
797,Scott,Nelson,HR,94982.49,14-08-2020,41
798,Melissa,Townsend,IT,99618.31,21-07-2022,51
799,Tammy,Kirby,IT,85980.83,09-09-2020,51
800,Micheal,Diaz,Finance,58079.49,09-11-2021,51
801,David,Herring,Finance,86153.12,27-09-2021,53
802,Jean,Henderson,Finance,96934.22,07-06-2023,26
803,Joseph,Tate,Finance,39392.15,19-08-2022,52
804,George,Jimenez,Finance,71891.28,09-09-2021,39
805,Charles,Lang,HR,53047.8,29-01-2022,31
806,Lindsey,Payne,Operations,63803.69,06-08-2023,48
807,Mary,Leon,HR,57259.74,22-04-2023,28
808,John,Austin,Finance,30228.7,24-08-2024,39
809,David,Vasquez,HR,46619.94,18-02-2022,40
810,Jose,Sanchez,HR,41287.18,18-02-2024,50
811,Austin,Cook,Marketing,72695.76,31-01-2021,33
812,Sheri,Harris,Marketing,56796.66,17-03-2022,39
813,Jennifer,Barajas,Finance,38449.16,29-02-2024,27
814,Courtney,Holden,Marketing,45974.65,25-08-2021,58
815,James,Hernandez,HR,42210.53,12-10-2021,48
816,Jennifer,Ward,IT,81092.01,03-03-2024,48
817,Brittney,West,IT,67267.15,07-04-2021,44
818,Carrie,Ward,Marketing,65427.99,09-06-2023,31
819,Regina,Peck,Finance,65062.84,15-06-2022,47
820,Andrea,Graham,Operations,59984.74,26-09-2024,50
821,Dana,Perkins,Operations,64676.64,27-07-2021,24
822,Richard,Horn,HR,89155.87,04-06-2021,40
823,Andres,Banks,IT,41122.2,07-03-2020,59
824,Bobby,Silva,Finance,61326.23,12-01-2023,37
825,William,George,Operations,45158.58,28-02-2022,29
826,Jessica,Smith,Operations,36320.6,14-12-2023,46
827,Nicholas,Perez,Marketing,82514.24,23-01-2022,28
828,Sharon,Murphy,Finance,46047.71,25-04-2024,38
829,Anthony,Klein,IT,53638.72,19-12-2020,54
830,Robert,Diaz,HR,67344.35,26-01-2020,56
831,Lawrence,Hill,Marketing,89625.68,27-06-2024,22
832,Melissa,Walker,HR,31631.32,11-03-2021,22
833,William,Carr,Finance,33178.65,01-01-2022,26
834,Tyler,Dixon,Finance,69899.18,08-06-2021,40
835,Gregory,Stevens,IT,58465.47,13-11-2023,41
836,Mario,Craig,Finance,87099.39,18-04-2020,43
837,Laura,Smith,IT,38754.96,19-05-2021,31
838,Robin,Morgan,HR,72009.97,20-11-2024,57
839,Kim,Davis,Finance,56156.69,07-03-2024,41
840,Jenna,Jackson,Marketing,53038.67,19-05-2023,54
841,Taylor,Smith,Marketing,78555.46,21-09-2023,41
842,Kaylee,Lewis,Finance,73148.02,22-02-2024,39
843,Austin,Hall,HR,45702.75,03-06-2022,27
844,James,Bush,HR,65927.77,27-12-2020,24
845,Justin,Reynolds,Finance,41118.33,11-12-2020,55
846,Jill,Jones,HR,80168.48,15-08-2021,59
847,Michelle,Jenkins,Marketing,70584.74,30-06-2022,53
848,Nicholas,Kelley,Finance,74110.04,04-02-2020,54
849,Barbara,Morgan,Operations,96435.2,23-03-2023,57
850,Jeffrey,Ellison,Marketing,85272.92,08-03-2022,25
851,Jennifer,Pope,Finance,33955.54,08-06-2023,43
852,Patrick,Martin,IT,84448.52,28-07-2020,42
853,Hunter,Brooks,Marketing,31323.11,15-07-2024,38
854,Brian,Smith,Marketing,80679.51,05-12-2022,31
855,Stephanie,Hickman,IT,52316.84,20-03-2020,23
856,Richard,Welch,HR,48895.69,29-09-2020,59
857,Richard,Williams,IT,97692.47,28-09-2023,29
858,Heather,Ortiz,Operations,60848.71,16-01-2020,22
859,Cassandra,Johnson,Finance,87413.58,30-11-2023,47
860,Jeffrey,Hunt,Operations,44886.02,27-12-2022,55
861,Lauren,Hall,IT,38230.31,12-12-2020,35
862,Renee,Neal,IT,59280.96,28-01-2021,48
863,Christopher,Mcdonald,HR,36486.5,24-02-2023,53
864,Anthony,Howard,Operations,41560.78,10-05-2022,34
865,Danielle,Ritter,HR,73506.47,06-12-2021,36
866,John,Griffith,HR,40103.49,06-09-2024,57
867,Robert,Scott,IT,50483.22,07-09-2024,24
868,Richard,Garcia,HR,33263.94,05-09-2020,42
869,Edward,Adams,HR,61869.98,20-05-2023,37
870,Victoria,Brown,Finance,93150.32,17-12-2023,57
871,Makayla,Duncan,HR,83637.49,06-10-2024,47
872,Shawn,Mccall,Marketing,31612.28,15-03-2023,38
873,Anne,Andrade,Marketing,59539.34,08-04-2024,38
874,Bradley,Randall,IT,37186.49,02-09-2020,48
875,Jessica,Parsons,Marketing,97111.36,28-08-2021,59
876,Elizabeth,Moore,HR,83301.85,27-01-2020,24
877,Bobby,Wright,HR,38653.22,11-02-2022,30
878,Kimberly,Anderson,Finance,61449.16,30-05-2024,40
879,Matthew,Perez,Marketing,62012.81,27-12-2020,41
880,Robert,Hernandez,HR,36200.2,11-04-2023,25
881,Caleb,Coleman,HR,67917.74,25-07-2022,39
882,Jennifer,Dawson,Marketing,52692.5,21-08-2020,46
883,Karen,Freeman,Marketing,67350.59,01-08-2023,27
884,Erica,Johnson,Finance,40659.92,14-05-2023,29
885,Sharon,Allen,IT,94187.11,09-06-2020,55
886,Martha,Boone,Marketing,95270.85,29-07-2023,24
887,Holly,Brown,HR,36542.12,02-03-2023,28
888,Jason,Jackson,Finance,43270.35,14-08-2020,36
889,Darryl,Perez,Marketing,53632.67,28-10-2024,37
890,Alexandria,Ward,Marketing,85773.99,01-03-2020,42
891,Melanie,Mcdonald,Finance,68448.61,11-02-2024,58
892,Jackie,Brown,Operations,97362.56,14-05-2021,38
893,Diane,Collins,Operations,62058.9,05-06-2020,30
894,Aaron,Franklin,IT,93687.2,14-01-2020,45
895,Julia,Williams,Marketing,51382.13,03-01-2023,39
896,Victoria,Harris,Finance,42756.25,12-03-2024,60
897,Meghan,Ponce,Marketing,92191.88,16-03-2024,49
898,Michelle,Jones,Operations,91463.49,25-09-2021,22
899,Anthony,Wilson,Marketing,32848.52,07-05-2021,33
900,Christina,Christensen,Finance,88365.73,29-02-2024,23
901,Carl,Saunders,IT,92189.87,07-08-2024,44
902,Randy,Price,Finance,74474.62,25-04-2020,25
903,Daniel,Harris,Operations,50721.25,19-11-2020,35
904,Dylan,Gutierrez,IT,54211.39,29-12-2022,58
905,Nancy,Maldonado,Marketing,45823.63,16-04-2020,57
906,Sara,Oliver,Finance,49770.04,20-09-2020,43
907,Jeremy,Garcia,HR,83593.79,02-10-2023,30
908,Tanya,Greer,IT,82754.13,16-02-2021,52
909,Linda,Brown,Finance,62923.37,22-11-2022,32
910,Amber,Cain,Operations,32102.33,27-01-2023,31
911,Matthew,Peterson,Marketing,58309.2,22-10-2021,33
912,Joseph,Wilson,IT,76498.75,20-01-2021,28
913,Amy,Espinoza,Marketing,51103.96,11-09-2023,57
914,Sarah,Gonzalez,HR,88251.44,26-10-2022,34
915,Jason,Sherman,Marketing,34222.6,10-10-2023,43
916,Alexander,Holmes,IT,69887.63,25-03-2024,28
917,Cathy,Kelley,Marketing,38872.09,31-07-2022,57
918,Jason,Snyder,Operations,97239.73,07-03-2022,56
919,Brian,Wallace,Finance,88396.53,14-07-2021,38
920,Angel,Zavala,Finance,55551.65,02-02-2023,27
921,Morgan,Johnson,Finance,62547.88,01-07-2021,35
922,Elizabeth,Hughes,IT,33568.81,28-03-2020,59
923,Katelyn,Gray,Marketing,50772.67,31-10-2023,50
924,James,Wilson,Marketing,91535.3,28-06-2023,57
925,Alicia,Thomas,Marketing,93462.31,29-11-2022,48
926,Nathan,Williams,Marketing,52445.13,22-02-2021,60
927,Tommy,Bernard,Operations,58384.65,05-09-2021,57
928,Kaitlyn,Clarke,Finance,72249.16,09-11-2021,24
929,Rachel,Becker,IT,35834.57,04-06-2021,44
930,David,Jimenez,Finance,66467.1,29-03-2020,36
931,Tiffany,Spence,Operations,76371.94,15-05-2021,39
932,Glen,Barron,Operations,43998.01,01-06-2021,38
933,Roberto,Jones,Finance,66070.35,05-03-2022,49
934,Joseph,Merritt,Marketing,82668.3,10-04-2021,35
935,Nicholas,Chavez,Marketing,49851.17,08-09-2021,44
936,Dean,Gonzalez,IT,30406.74,22-12-2019,25
937,Kylie,Cummings,HR,32406.3,29-07-2020,52
938,Matthew,Daugherty,Operations,35081.48,01-03-2020,36
939,Jeremy,Kirby,Operations,32632.1,13-07-2024,54
940,Patricia,Ferguson,Finance,60963.99,28-06-2020,33
941,Michelle,Bartlett,Finance,90761.51,08-09-2024,54
942,Rose,Jones,Operations,64451.77,26-11-2024,36
943,Jennifer,Stein,IT,76122.86,11-03-2022,39
944,David,Hines,Operations,35092.03,14-10-2024,56
945,Sarah,Chapman,IT,38301.3,02-03-2020,25
946,Jamie,Williams,IT,85240.21,24-04-2020,28
947,Kathleen,Martinez,Operations,71643.66,05-10-2022,48
948,John,Ward,Marketing,32104.25,12-09-2024,47
949,Matthew,Lewis,IT,59412.38,11-02-2020,35
950,Jacob,Reed,Finance,75920.14,10-05-2020,33
951,Lindsay,Jones,Operations,44721.8,01-08-2021,44
952,Shari,Morgan,Finance,31036.35,28-05-2022,30
953,Christopher,Roberts,IT,85941.13,23-04-2023,39
954,Carmen,Webb,Finance,69940.18,08-09-2024,46
955,Jonathan,Brewer,IT,53942.56,04-06-2021,40
956,Michelle,Martin,Operations,92597.05,16-07-2021,60
957,Eric,Perez,Operations,90045.2,15-11-2024,43
958,Laura,Bass,HR,37031.75,29-04-2020,47
959,Alexandria,Foster,HR,49420.84,16-12-2021,55
